condition	locus_id	pool_error_count	gdna_truth	mrna_truth	nrna_truth	locus_span_bp	n_transcripts	n_nrna_entities	n_genes	mrna	nrna	gdna	gdna_rate	gdna_prior	gdna_eff_len_per_bp	pool_error_fraction
gdna_low_ss_0.50_nrna_low	21	2225	292	78680	3788	32111	7	3	2	80247.0	2513.0	3994.0	0.04603822302141688	0.02863453870613544	1.0104060073917662	0.026884968583856937
gdna_high_ss_0.99_nrna_zero	7	2216	43	2173	0	1284	2	2	1	2216.0	0.0	376.0	0.14506172839506173	0.07003961738075583	1.2729493918142165	1.0
gdna_low_ss_0.50_nrna_low	7	2214	16	2198	0	1284	2	2	1	2214.0	0.0	87.0	0.03780964797913951	0.02529448699260791	1.2603211404317418	1.0
gdna_med_ss_0.50_nrna_zero	7	2212	48	2164	0	1284	2	2	1	2212.0	0.0	198.0	0.08215767634854772	0.03815709703218433	1.2730422749268537	1.0
gdna_med_ss_0.50_nrna_low	7	2202	45	2157	0	1284	2	2	1	2202.0	0.0	196.0	0.0817347789824854	0.051832518957602214	1.269358923232051	1.0
gdna_zero_ss_0.99_nrna_high	7	2199	0	2199	0	1284	2	2	1	2199.0	0.0	53.0	0.023534635879218474	0.03556989251463334	1.1949090226465182	1.0
gdna_low_ss_0.99_nrna_high	7	2198	9	2189	0	1284	2	2	1	2198.0	0.0	105.0	0.04559270516717325	0.038360606752317124	1.2359776797738413	1.0
gdna_high_ss_0.50_nrna_zero	7	2196	80	2116	0	1284	2	2	1	2196.0	0.0	396.0	0.1527777777777778	0.0706187776514019	1.2729493918142165	1.0
gdna_high_ss_0.99_nrna_low	7	2191	54	2137	0	1284	2	2	1	2191.0	0.0	406.0	0.15633423180592992	0.07602715433371035	1.2710796484733276	1.0
gdna_zero_ss_0.50_nrna_low	7	2178	0	2178	0	1284	2	2	1	2178.0	0.0	74.0	0.03285968028419183	0.02096103112003083	1.1981053357293254	1.0
gdna_high_ss_0.99_nrna_high	7	2174	44	2130	0	1284	2	2	1	2174.0	0.0	416.0	0.16061776061776062	0.09319155066554147	1.2649923204592382	1.0
gdna_med_ss_0.99_nrna_high	7	2171	23	2148	0	1284	2	2	1	2171.0	0.0	226.0	0.09428452231956612	0.06203869726132264	1.2585353502822305	1.0
gdna_zero_ss_0.99_nrna_low	15	2157	0	178690	15087	56271	19	8	2	180781.0	12996.0	239.0	0.0012318571664192645	0.0009675369409983172	0.8497810759035366	0.011131352018041357
gdna_high_ss_0.50_nrna_low	7	2154	89	2065	0	1284	2	2	1	2154.0	0.0	443.0	0.1705814401232191	0.08370974595006449	1.2710796484733276	1.0
gdna_zero_ss_0.99_nrna_high	30	2127	0	23393	4958	24025	9	3	1	23520.0	4831.0	934.0	0.031893460816117464	0.023223647630380453	1.0104124934646828	0.07502380868399704
gdna_low_ss_0.50_nrna_high	43	2112	67	13265	2430	10807	9	4	2	14506.0	1256.0	5280.0	0.25092671799258626	0.11342998171463826	1.0280350556987166	0.1339931480776551
gdna_med_ss_0.99_nrna_high	6	2107	420	12033	3256	18499	14	7	1	12513.0	3196.0	3134.0	0.16632171098020485	0.11735936816455393	1.0154606933048735	0.13412693360493985
gdna_med_ss_0.50_nrna_high	7	2106	30	2076	0	1284	2	2	1	2106.0	0.0	291.0	0.1214017521902378	0.1076780177807127	1.2585353502822305	1.0
gdna_low_ss_0.50_nrna_high	7	2094	12	2082	0	1284	2	2	1	2094.0	0.0	209.0	0.09075119409465914	0.09039959105014975	1.2359776797738413	1.0
gdna_high_ss_0.50_nrna_high	7	2090	72	2018	0	1284	2	2	1	2090.0	0.0	500.0	0.19305019305019305	0.13334855902420614	1.2649923204592382	1.0
gdna_zero_ss_0.50_nrna_low	15	2083	0	176307	2083	56271	19	8	2	178390.0	0.0	15626.0	0.08053974929902688	0.011417382821925979	0.818714948848948	0.011676663490105947
gdna_zero_ss_0.99_nrna_high	25	2077	0	9727	9125	55480	11	4	2	9582.0	9270.0	1257.0	0.06250932418320156	0.04534348763454439	0.8123932261031737	0.1101739868448971
gdna_zero_ss_0.50_nrna_low	41	2053	0	92199	2053	19206	15	5	1	94252.0	0.0	12193.0	0.11454741885480765	0.008676349952872024	1.0132249308658203	0.021782031150532614
gdna_low_ss_0.99_nrna_high	6	2040	125	12271	3703	18499	14	7	1	12510.0	3589.0	1304.0	0.07492960983738436	0.05207077436164289	1.0046324022524327	0.12671594508975711
gdna_zero_ss_0.50_nrna_high	7	1978	0	1978	0	1284	2	2	1	1978.0	0.0	274.0	0.1216696269982238	0.10330636606079577	1.1949090226465182	1.0
gdna_high_ss_0.50_nrna_high	27	1950	538	70230	1412	31751	13	4	1	72180.0	0.0	17753.0	0.19740251075800874	0.1513209464799086	1.0107157617165075	0.027015793848711556
gdna_zero_ss_0.99_nrna_high	6	1884	0	12355	3848	18499	14	7	1	12529.0	3674.0	738.0	0.04356295378076855	0.0315066200185369	1.0135242548999261	0.11627476393260508
gdna_low_ss_0.50_nrna_high	21	1842	136	75408	1852	32111	7	3	2	77247.0	149.0	12489.0	0.13894420648606554	0.08597707938816136	0.9252944251434649	0.023799679570003618
gdna_med_ss_0.50_nrna_high	27	1753	270	70585	1483	31751	13	4	1	72338.0	0.0	14385.0	0.16587295181209138	0.11945384184554896	1.0104542843930662	0.024233459592468688
gdna_zero_ss_0.50_nrna_low	20	1697	0	77385	1697	32111	7	3	2	79082.0	0.0	6800.0	0.07917840758249692	0.020033186428090603	1.0079017207039964	0.021458739030373538
gdna_zero_ss_0.50_nrna_high	20	1669	0	75126	1669	32111	7	3	2	76795.0	0.0	12282.0	0.13788070994757345	0.06389922469264205	0.7105040496227661	0.021733185754280876
gdna_low_ss_0.50_nrna_high	27	1572	77	70598	1495	31751	13	4	1	72170.0	0.0	12258.0	0.14518879992419575	0.09481483444984297	1.0095407947646886	0.0217819038381599
gdna_high_ss_0.50_nrna_high	32	1507	445	21239	1062	24025	9	3	1	22746.0	0.0	11435.0	0.3345425821362745	0.2827121564106144	1.0141619020905805	0.0662534071924734
gdna_zero_ss_0.50_nrna_high	26	1503	0	70063	1503	31751	13	4	1	71566.0	0.0	12002.0	0.14361956729848746	0.08857799495157612	1.0078777094371913	0.02100159293519269
gdna_zero_ss_0.50_nrna_high	40	1442	0	12181	1442	10807	9	4	2	13623.0	0.0	7116.0	0.3431216548531752	0.11523382110010347	1.0231535153607159	0.10585040005872422
gdna_high_ss_0.50_nrna_high	26	1369	463	7677	906	55480	11	4	2	9046.0	0.0	22261.0	0.7110550356150381	0.7326448774930978	1.0061323946443383	0.1513376077824453
gdna_med_ss_0.50_nrna_high	32	1347	283	21544	1064	24025	9	3	1	22891.0	0.0	8983.0	0.2818284495199849	0.22976464164797641	1.0138164589538317	0.05884408719584116
gdna_high_ss_0.50_nrna_high	6	1317	397	10521	920	18499	14	7	1	11838.0	0.0	8933.0	0.4300707717490732	0.35573949643141595	1.0183924663517452	0.11125190065889508
gdna_high_ss_0.99_nrna_high	10	1309	441	8336	2251	11338	5	2	1	8626.0	2402.0	3313.0	0.23101596820305417	0.16559585044819627	1.0271482696452732	0.11869785999274574
gdna_med_ss_0.99_nrna_high	10	1208	260	8435	2614	11338	5	2	1	8585.0	2724.0	1816.0	0.13836190476190477	0.09361652711508694	0.9954004455856238	0.10681757891944468
gdna_high_ss_0.50_nrna_zero	21	1203	1203	77430	0	32111	7	3	2	78633.0	0.0	7648.0	0.08864060453634057	0.08241760663343746	1.0109137453522132	0.015298920300637137
gdna_high_ss_0.99_nrna_high	1	1185	581	4524	2361	24255	5	1	1	4809.0	2657.0	6882.0	0.4796487315305269	0.36413884367444666	0.9992206926742861	0.15871952852933296
gdna_zero_ss_0.99_nrna_high	10	1183	0	8606	3121	11338	5	2	1	8431.0	3296.0	240.0	0.02005515166708448	0.014043530512227651	0.7653867679678671	0.10087831499957363
gdna_low_ss_0.50_nrna_high	32	1148	70	21516	1078	24025	9	3	1	22664.0	0.0	7257.0	0.24253868520437152	0.18988060907902207	1.0126096316856685	0.0506530180021179
gdna_med_ss_0.50_nrna_high	6	1131	203	10803	928	18499	14	7	1	11934.0	0.0	6909.0	0.3666613596561057	0.2970224814535461	1.0179439447764007	0.09477124183006536
gdna_med_ss_0.99_nrna_high	1	1107	471	4613	3069	24255	5	1	1	4761.0	3392.0	3775.0	0.3164822266934943	0.23364891245928815	1.001734335509506	0.13577824113823134
gdna_med_ss_0.50_nrna_high	26	1090	255	8006	835	55480	11	4	2	9096.0	0.0	16625.0	0.6463590062594767	0.6775060755169577	1.0059825918617251	0.11983289357959542
gdna_high_ss_0.99_nrna_low	5	1077	622	10318	1154	36477	13	5	1	10770.0	1324.0	9607.0	0.4426984931569974	0.3392044366824636	1.0087621099098796	0.08905242268893666
gdna_zero_ss_0.50_nrna_high	30	1071	0	21123	1071	24025	9	3	1	22194.0	0.0	7091.0	0.24213761311251494	0.18403773413555616	1.0104124934646828	0.048256285482562854
gdna_low_ss_0.99_nrna_high	10	1069	86	8572	2914	11338	5	2	1	8706.0	2866.0	690.0	0.056271407600717666	0.03843686250905457	1.0267219707357436	0.0923781541652264
gdna_high_ss_0.99_nrna_low	32	1034	543	22791	987	24025	9	3	1	23609.0	712.0	6548.0	0.2121221937866468	0.1573852194350097	1.0133669134657417	0.04251469923111714
gdna_low_ss_0.50_nrna_high	26	1031	78	8079	953	55480	11	4	2	9110.0	0.0	12397.0	0.5764169805179709	0.625333508803555	1.0054592413261525	0.11317233809001098
gdna_low_ss_0.50_nrna_high	6	1008	46	10734	962	18499	14	7	1	11742.0	0.0	5661.0	0.3252887433201172	0.2491185976270696	1.016377009212979	0.0858456821665815
gdna_low_ss_0.99_nrna_zero	42	987	15	972	0	1352	8	8	1	987.0	0.0	32.0	0.03140333660451423	0.02408909276281388	1.2594489139254963	1.0
gdna_zero_ss_0.99_nrna_zero	39	983	0	983	0	1352	8	8	1	983.0	0.0	0.0	0.0	0.0	1.1838474278693822	1.0
gdna_zero_ss_0.50_nrna_zero	39	983	0	983	0	1352	8	8	1	983.0	0.0	0.0	0.0	0.0	1.1838474278693822	1.0
gdna_med_ss_0.99_nrna_low	5	983	486	10551	1860	36477	13	5	1	10864.0	2033.0	5145.0	0.28516794146990354	0.20572389225013418	1.0072642448396367	0.07621927580057378
gdna_low_ss_0.50_nrna_zero	42	978	15	963	0	1352	8	8	1	978.0	0.0	41.0	0.040235525024533855	0.024015627982101613	1.2594489139254963	1.0
gdna_low_ss_0.99_nrna_low	42	978	13	965	0	1352	8	8	1	978.0	0.0	48.0	0.04678362573099415	0.037958350512230093	1.2472278939414703	1.0
gdna_zero_ss_0.99_nrna_low	39	973	0	973	0	1352	8	8	1	973.0	0.0	10.0	0.01017293997965412	0.01635250677026328	1.1881404217020144	1.0
gdna_med_ss_0.99_nrna_zero	42	968	38	930	0	1352	8	8	1	968.0	0.0	219.0	0.18449873631002528	0.08240997369007041	1.2593093280909813	1.0
gdna_med_ss_0.99_nrna_low	42	963	29	934	0	1352	8	8	1	963.0	0.0	175.0	0.15377855887521968	0.09768324533445144	1.255811236109281	1.0
gdna_high_ss_0.99_nrna_zero	42	961	49	912	0	1352	8	8	1	961.0	0.0	341.0	0.2619047619047619	0.14959028644948236	1.2592211422815407	1.0
gdna_high_ss_0.50_nrna_low	32	950	488	22059	462	24025	9	3	1	23009.0	0.0	7860.0	0.25462438044640257	0.187566210765008	1.014487198022876	0.04128819157720892
gdna_low_ss_0.50_nrna_low	42	946	17	929	0	1352	8	8	1	946.0	0.0	80.0	0.07797270955165692	0.060789305615277615	1.2472278939414703	1.0
gdna_high_ss_0.50_nrna_zero	42	946	85	861	0	1352	8	8	1	946.0	0.0	356.0	0.27342549923195086	0.15082725424037022	1.2592211422815407	1.0
gdna_low_ss_0.99_nrna_high	42	938	3	935	0	1352	8	8	1	938.0	0.0	68.0	0.06759443339960239	0.09390481689223963	1.224108871664773	1.0
gdna_zero_ss_0.99_nrna_high	39	936	0	936	0	1352	8	8	1	936.0	0.0	47.0	0.04781281790437437	0.08684913152343349	1.1851056782542	1.0
gdna_high_ss_0.99_nrna_low	42	933	55	878	0	1352	8	8	1	933.0	0.0	384.0	0.29157175398633256	0.1608106777476878	1.2574454398982955	1.0
gdna_med_ss_0.50_nrna_low	42	928	36	892	0	1352	8	8	1	928.0	0.0	210.0	0.18453427065026362	0.1171385772211395	1.255811236109281	1.0
gdna_high_ss_0.99_nrna_high	17	928	330	4535	1212	33522	14	7	2	4736.0	1341.0	7442.0	0.5504845032916635	0.5265677131746219	0.9957365598015928	0.1527069277604081
gdna_med_ss_0.50_nrna_zero	42	925	45	880	0	1352	8	8	1	925.0	0.0	262.0	0.22072451558550968	0.08311531589901865	1.2593093280909813	1.0
gdna_zero_ss_0.50_nrna_low	39	925	0	925	0	1352	8	8	1	925.0	0.0	58.0	0.059003051881993895	0.05119211207955405	1.1881404217020144	1.0
gdna_med_ss_0.99_nrna_high	42	921	20	901	0	1352	8	8	1	921.0	0.0	231.0	0.20052083333333334	0.1383057556590173	1.2455320510785142	1.0
gdna_low_ss_0.99_nrna_low	32	910	160	23466	1869	24025	9	3	1	23776.0	1719.0	1005.0	0.03792452830188679	0.0269373354886373	1.0045595606511226	0.03569327319082173
gdna_high_ss_0.99_nrna_high	42	907	39	868	0	1352	8	8	1	907.0	0.0	399.0	0.3055130168453293	0.19812961754516858	1.2516642812476508	1.0
gdna_low_ss_0.99_nrna_high	1	904	166	4708	3795	24255	5	1	1	4803.0	3866.0	1403.0	0.13929706115965051	0.09159276034451369	0.9350421913795401	0.10427961702618525
gdna_high_ss_0.50_nrna_low	42	889	74	815	0	1352	8	8	1	889.0	0.0	428.0	0.3249810174639332	0.17706069756642012	1.2574454398982955	1.0
gdna_med_ss_0.99_nrna_low	32	887	386	23105	1387	24025	9	3	1	23799.0	1079.0	3382.0	0.11967445152158528	0.08736981133355752	1.00994084516548	0.035653991478414665
gdna_zero_ss_0.50_nrna_high	6	885	0	10226	885	18499	14	7	1	11111.0	0.0	5830.0	0.34413552918954016	0.24311962508371263	1.0135242548999261	0.07965079650796508
gdna_high_ss_0.50_nrna_zero	24	881	881	110280	0	28337	15	5	1	111161.0	0.0	6040.0	0.051535396455661645	0.04732367248674139	1.0123673361411558	0.007925441476776927
gdna_high_ss_0.50_nrna_low	52	863	751	68023	112	30370	4	1	1	68886.0	0.0	7600.0	0.09936458959809638	0.09622804512164268	1.0113031441019467	0.012527944720262463
gdna_med_ss_0.50_nrna_high	42	837	36	801	0	1352	8	8	1	837.0	0.0	315.0	0.2734375	0.24005161736868277	1.2455320510785142	1.0
gdna_high_ss_0.99_nrna_zero	21	821	821	78436	0	32111	7	3	2	79257.0	0.0	7024.0	0.08140842132103245	0.08203224227817141	1.0109137453522132	0.010358706486493306
gdna_med_ss_0.99_nrna_high	17	817	210	4640	1430	33522	14	7	2	4780.0	1500.0	3840.0	0.3794466403162055	0.3768745803081044	0.9956969185555641	0.13009554140127388
gdna_low_ss_0.50_nrna_high	42	816	4	812	0	1352	8	8	1	816.0	0.0	190.0	0.18886679920477137	0.2212936072546582	1.224108871664773	1.0
gdna_zero_ss_0.50_nrna_high	25	811	0	7652	811	55480	11	4	2	8463.0	0.0	11646.0	0.5791436670147695	0.6212269754395726	1.0045064464050553	0.09582890228051519
gdna_high_ss_0.50_nrna_high	42	799	42	757	0	1352	8	8	1	799.0	0.0	507.0	0.388208269525268	0.28350530505159277	1.2516642812476508	1.0
gdna_high_ss_0.50_nrna_zero	52	791	791	68308	0	30370	4	1	1	69099.0	0.0	6877.0	0.09051542592397599	0.07854564056750124	1.0115394193632603	0.011447343666333811
gdna_high_ss_0.50_nrna_zero	15	776	776	177798	0	56271	19	8	2	178574.0	0.0	11350.0	0.059760746403824686	0.059030273551693976	1.0062277005826064	0.004345537424261091
gdna_low_ss_0.99_nrna_low	5	764	235	10778	2737	36477	13	5	1	10962.0	2788.0	1433.0	0.09438187446486201	0.06548813682727929	0.9948150650262003	0.055563636363636364
gdna_med_ss_0.50_nrna_low	32	762	282	22550	480	24025	9	3	1	23312.0	0.0	4948.0	0.17508846426043878	0.12062253424618707	1.0143947852230817	0.03268702814001373
gdna_low_ss_0.99_nrna_high	17	755	83	4747	1675	33522	14	7	2	4829.0	1676.0	1072.0	0.1414807971492675	0.17978353554204857	0.9441816092218138	0.11606456571867795
gdna_zero_ss_0.99_nrna_low	30	727	0	23560	2151	24025	9	3	1	23757.0	1954.0	195.0	0.0075272137728711495	0.004976200185786237	1.0105681057739189	0.02827583524561472
gdna_zero_ss_0.50_nrna_high	39	726	0	726	0	1352	8	8	1	726.0	0.0	257.0	0.2614445574771109	0.25223770832399717	1.1851056782542	1.0
gdna_zero_ss_0.99_nrna_high	1	710	0	4767	4137	24255	5	1	1	4751.0	4153.0	540.0	0.05717916137229987	0.0436659385674378	1.0041741408268468	0.07973944294699012
gdna_med_ss_0.50_nrna_zero	21	690	690	78885	0	32111	7	3	2	79575.0	0.0	3511.0	0.042257420022627154	0.04141413908272575	0.9715255419744612	0.008671065032987747
gdna_high_ss_0.50_nrna_low	5	678	360	9913	318	36477	13	5	1	10591.0	0.0	11110.0	0.5119579742868993	0.4142765974854311	1.009541594026745	0.06401661788310829
gdna_zero_ss_0.99_nrna_high	16	678	0	4793	1770	33522	14	7	2	4831.0	1732.0	140.0	0.020886170371475457	0.08438852225143602	0.8085925892652609	0.10330641474935243
gdna_high_ss_0.99_nrna_low	52	676	562	68987	114	30370	4	1	1	69663.0	0.0	6823.0	0.08920586774050153	0.08007606628463365	1.0095448894707097	0.009703860011770954
gdna_zero_ss_0.99_nrna_low	5	674	0	10855	3236	36477	13	5	1	10857.0	3234.0	164.0	0.011504735180638373	0.0065056763681809945	0.9432506714502106	0.04783194947129373
gdna_high_ss_0.50_nrna_high	10	666	166	7787	500	11338	5	2	1	8453.0	0.0	5888.0	0.41057108988215607	0.31907982495675047	1.0300093070278051	0.07878859576481723
gdna_high_ss_0.99_nrna_zero	24	643	643	110640	0	28337	15	5	1	111283.0	0.0	5918.0	0.050494449706060526	0.04713632328026545	1.0123673361411558	0.0057780613391083995
gdna_high_ss_0.50_nrna_low	4	638	607	83128	31	18721	15	5	1	83766.0	0.0	4434.0	0.050272108843537416	0.05337221963888006	1.0182962199073264	0.0076164553637514025
gdna_high_ss_0.50_nrna_low	26	603	503	8556	100	55480	11	4	2	9159.0	0.0	12935.0	0.5854530641803205	0.615893644082309	1.0058046707957737	0.06583688175565018
gdna_high_ss_0.99_nrna_zero	15	602	602	178012	0	56271	19	8	2	178614.0	0.0	11310.0	0.059550135843811206	0.05881321154580384	1.0062277005826064	0.003370396497475002
gdna_low_ss_0.50_nrna_low	32	601	119	22942	661	24025	9	3	1	23519.0	203.0	2778.0	0.10483018867924529	0.06296861928293405	1.013909463303457	0.02533513194502993
gdna_high_ss_0.50_nrna_zero	41	598	598	5393	0	50745	4	2	2	5991.0	0.0	10912.0	0.6455658758800213	0.6428088394215352	1.0069059367698372	0.099816391253547
gdna_med_ss_0.50_nrna_high	10	590	88	7878	502	11338	5	2	1	8468.0	0.0	4657.0	0.35481904761904765	0.2650841265591713	1.0292777390963772	0.06967406707605102
gdna_high_ss_0.50_nrna_zero	27	590	590	71985	0	31751	13	4	1	72575.0	0.0	6703.0	0.08455056888417972	0.08182252726946439	1.0110374936487718	0.008129521184981054
gdna_high_ss_0.50_nrna_low	43	583	392	14056	191	10807	9	4	2	14639.0	0.0	3415.0	0.18915475794837708	0.13871248205897044	1.0322070437242756	0.03982512466698545
gdna_high_ss_0.50_nrna_zero	4	583	583	83365	0	18721	15	5	1	83948.0	0.0	4140.0	0.04699845608936518	0.04326678253971045	1.0187200531343803	0.006944775337113451
gdna_high_ss_0.50_nrna_low	27	576	576	71534	0	31751	13	4	1	72110.0	0.0	7213.0	0.09093201215284344	0.10065465437267655	1.0006913364699004	0.007987796422132853
gdna_high_ss_0.50_nrna_high	39	573	547	64704	26	32604	13	4	1	65277.0	0.0	8228.0	0.11193796340385008	0.1879322421542789	0.9860238035496844	0.008777976929086814
gdna_high_ss_0.99_nrna_zero	52	570	570	69035	0	30370	4	1	1	69605.0	0.0	6371.0	0.08385542802990419	0.07823642498855075	1.0115394193632603	0.008189066877379499
gdna_high_ss_0.50_nrna_zero	32	564	564	22400	0	24025	9	3	1	22964.0	0.0	5500.0	0.1932265317594154	0.16537914422103325	1.01458711368131	0.024560181153109213
gdna_high_ss_0.50_nrna_low	39	559	559	65231	0	32604	13	4	1	65790.0	0.0	7386.0	0.10093473269924566	0.11256378419449165	0.9967242129404179	0.00849673202614379
gdna_med_ss_0.50_nrna_low	52	558	454	68856	104	30370	4	1	1	69414.0	0.0	4049.0	0.055116180934620146	0.05910734691146046	1.0106214216340674	0.008038724176679056
gdna_high_ss_0.50_nrna_zero	26	555	555	8719	0	55480	11	4	2	9274.0	0.0	11954.0	0.5631241756171095	0.5180644420893749	1.0063164986195943	0.05984472719430666
gdna_high_ss_0.50_nrna_low	41	549	549	5252	0	50745	4	2	2	5801.0	0.0	11177.0	0.6583225350453528	0.7877009371244371	0.9999009664634838	0.09463885536976384
gdna_med_ss_0.50_nrna_low	5	539	201	10206	338	36477	13	5	1	10745.0	0.0	7297.0	0.40444518346081365	0.295921707820855	1.0094805655818038	0.0501628664495114
gdna_low_ss_0.50_nrna_high	10	539	17	7872	522	11338	5	2	1	8411.0	0.0	3851.0	0.3140596966237155	0.2193474848190113	1.0267219707357436	0.06408274878135775
gdna_med_ss_0.99_nrna_zero	21	526	526	79189	0	32111	7	3	2	79715.0	0.0	3371.0	0.04057241893941217	0.040806831069080944	0.9617692339712076	0.006598507181835288
gdna_high_ss_0.50_nrna_zero	34	524	524	35902	0	33391	10	4	2	36426.0	0.0	7128.0	0.163658906185425	0.1642023294956124	1.010495361725058	0.014385329160489761
gdna_high_ss_0.50_nrna_high	1	522	183	4024	339	24255	5	1	1	4546.0	0.0	9802.0	0.6831614162252578	0.7210242878754359	1.014027606354135	0.11482622085349758
gdna_high_ss_0.99_nrna_low	4	519	489	83643	30	18721	15	5	1	84162.0	0.0	4038.0	0.04578231292517007	0.04447492763519892	1.0182002552587932	0.006166678548513581
gdna_high_ss_0.50_nrna_zero	39	507	507	65672	0	32604	13	4	1	66179.0	0.0	6916.0	0.09461659484232848	0.09175750880333766	1.0107487125889474	0.007661040511340455
gdna_high_ss_0.50_nrna_low	6	502	421	11321	81	18499	14	7	1	11823.0	0.0	4868.0	0.2916541848900605	0.2652111607010813	1.01881494605926	0.042459612619470524
gdna_high_ss_0.50_nrna_high	17	496	162	4129	334	33522	14	7	2	4625.0	0.0	8894.0	0.6578888971077742	0.9811075784032984	0.9737697201466401	0.10724324324324325
gdna_zero_ss_0.50_nrna_high	10	495	0	7634	495	11338	5	2	1	8129.0	0.0	3838.0	0.32071530040945934	0.20937910833964418	1.0220689393872815	0.06089309878213803
gdna_high_ss_0.50_nrna_zero	43	482	482	14206	0	10807	9	4	2	14688.0	0.0	2774.0	0.15885923720077882	0.1185898207060584	1.0324291807239696	0.03281590413943355
gdna_high_ss_0.50_nrna_zero	44	478	478	93964	0	19206	15	5	1	94442.0	0.0	3917.0	0.039823503695645544	0.03827794714607011	1.0182473116244466	0.005061307469134495
gdna_high_ss_0.50_nrna_zero	6	474	474	11493	0	18499	14	7	1	11967.0	0.0	4288.0	0.26379575515226084	0.22143891109948544	1.0189447120436255	0.039608924542491854
gdna_high_ss_0.50_nrna_low	34	468	468	35762	0	33391	10	4	2	36230.0	0.0	7440.0	0.17036867414701168	0.2006246281556652	1.0059989764865707	0.012917471708528843
gdna_high_ss_0.99_nrna_low	43	467	297	14465	173	10807	9	4	2	14932.0	3.0	3119.0	0.17275949927993797	0.12083093720031562	1.0319294076933196	0.03126883160361567
gdna_med_ss_0.50_nrna_zero	24	460	460	110965	0	28337	15	5	1	111425.0	0.0	3003.0	0.026243576746950048	0.02391627923606303	0.9935647681433224	0.004128337446713036
gdna_high_ss_0.99_nrna_zero	27	453	453	72308	0	31751	13	4	1	72761.0	0.0	6517.0	0.08220439466182296	0.08155376539061755	1.0110374936487718	0.0062258627561468365
gdna_high_ss_0.99_nrna_zero	4	453	453	83693	0	18721	15	5	1	84146.0	0.0	3942.0	0.044750703841612935	0.04309709658064078	1.0187200531343803	0.005383500106956956
gdna_high_ss_0.50_nrna_high	41	453	453	4579	0	50745	4	2	2	5032.0	0.0	11892.0	0.7026707634129048	1.2474970772100438	0.9461462696452078	0.09002384737678855
gdna_high_ss_0.99_nrna_high	39	452	425	65902	27	32604	13	4	1	66354.0	0.0	7151.0	0.09728589891844092	0.09633559114719328	0.9982055775185069	0.006811948036290201
gdna_med_ss_0.99_nrna_low	52	449	343	69428	106	30370	4	1	1	69877.0	0.0	3586.0	0.048813688523474404	0.042263414732409514	1.006608860578719	0.006425576369907123
gdna_med_ss_0.50_nrna_zero	15	447	447	178337	0	56271	19	8	2	178784.0	0.0	5645.0	0.03060798464449734	0.029522958592834308	0.9720212361913363	0.002500223733667442
gdna_zero_ss_0.50_nrna_low	30	446	0	22763	446	24025	9	3	1	23209.0	0.0	2697.0	0.10410715664324867	0.04427373508256128	1.0105681057739189	0.019216683183247877
gdna_high_ss_0.99_nrna_low	39	443	443	65969	0	32604	13	4	1	66412.0	0.0	6764.0	0.0924346780365147	0.09334924605143234	1.007438772902993	0.006670481238330422
gdna_med_ss_0.50_nrna_low	43	438	240	14472	198	10807	9	4	2	14910.0	0.0	1969.0	0.11665383020321109	0.0861823198686196	1.032002182389203	0.02937625754527163
gdna_high_ss_0.99_nrna_low	27	434	434	72252	0	31751	13	4	1	72686.0	0.0	6637.0	0.08367056213204241	0.08354013430402904	1.0094810095549966	0.005970888479211953
gdna_med_ss_0.50_nrna_low	26	429	316	9042	113	55480	11	4	2	9471.0	0.0	7102.0	0.4285283292101611	0.4855546113843503	1.005704116209842	0.04529616724738676
gdna_med_ss_0.50_nrna_zero	52	426	426	69375	0	30370	4	1	1	69801.0	0.0	3210.0	0.043965977729383245	0.040339499034707495	0.9931681172470017	0.0061030644260110884
gdna_high_ss_0.99_nrna_low	26	423	307	9168	116	55480	11	4	2	9591.0	0.0	12503.0	0.5659002444102471	0.5097894158397543	1.0050035628011154	0.04410384735689709
gdna_med_ss_0.50_nrna_high	1	419	94	4084	325	24255	5	1	1	4503.0	0.0	7425.0	0.6224849094567404	0.6644071582385774	1.0136854353565068	0.09304907839218299
gdna_med_ss_0.50_nrna_high	17	419	88	4265	331	33522	14	7	2	4684.0	0.0	5436.0	0.5371541501976285	0.9639707565164246	0.9425565061879927	0.0894534585824082
gdna_low_ss_0.50_nrna_low	5	413	91	10448	658	36477	13	5	1	10818.0	379.0	3986.0	0.2625304617005862	0.17460794855805126	1.009160085163299	0.0368848798785389
gdna_high_ss_0.99_nrna_zero	41	398	398	5896	0	50745	4	2	2	6294.0	0.0	10609.0	0.6276400638939833	0.6402625372864909	1.0069059367698372	0.06323482681919289
gdna_low_ss_0.50_nrna_high	17	398	34	4342	364	33522	14	7	2	4740.0	0.0	2837.0	0.3744225946944701	0.8755274942220006	0.8288832667551753	0.0839662447257384
gdna_low_ss_0.50_nrna_high	1	395	20	4070	375	24255	5	1	1	4465.0	0.0	5607.0	0.556691818903892	0.6077352270748391	1.0124900394260394	0.08846584546472565
gdna_high_ss_0.50_nrna_zero	5	389	389	10091	0	36477	13	5	1	10480.0	0.0	7761.0	0.4254700948412916	0.39606511751443285	1.0096073977429008	0.037118320610687025
gdna_high_ss_0.99_nrna_high	41	383	383	5773	0	50745	4	2	2	6156.0	0.0	10768.0	0.6362562042070432	0.7007375329483658	0.9952360273450351	0.06221572449642625
